cc_token;card_read_type;trans_ts;trans_type;trans_amount;trans_currency;trans_auth_code;trans_auth_date;payment_method;origination;is_pin_entry;is_signed;is_unattended;swipe_type;terminal_id;event_ids;event
a6247cd1980882d1c487705ca166a5b1926299da81811aaea51b334ebc8fbcd2;5;1651352787.0;1;23.37;USD;516169;1651352787.0;4;1;1;1;0;1;tid-a2-0812133c;094afcd2-25ff-4f7a-8c2a-20ec68847dda;
a6247cd1980882d1c487705ca166a5b1926299da81811aaea51b334ebc8fbcd2;5;1651531209.0;1;64.76;USD;340779;1651531209.0;1;1;0;1;1;0;tid-v2-7216463s;d418c4cd-2c5c-41f4-8a63-08ffc6e8b89c;
a6247cd1980882d1c487705ca166a5b1926299da81811aaea51b334ebc8fbcd2;5;1651548162.0;1;2.97;USD;249148;1651548162.0;10;1;0;1;1;1;tid-y1-216269K;73d4576f-a9aa-48ea-9c75-0111c6eb2d88;
a6247cd1980882d1c487705ca166a5b1926299da81811aaea51b334ebc8fbcd2;5;1651580487.0;1;62.56;USD;575151;1651580487.0;6;1;1;0;0;1;tid-M1-3506332X;d7f4103c-b3ca-44b9-b1a8-46c5938d9d43;
a6247cd1980882d1c487705ca166a5b1926299da81811aaea51b334ebc8fbcd2;5;1651469313.0;1;9,353.59;USD;921242;1651469313.0;7;1;1;0;1;0;tid-H0-4971644S;7f8dde8c-6c1b-4687-8519-e93d26f5e99e;
a6247cd1980882d1c487705ca166a5b1926299da81811aaea51b334ebc8fbcd2;5;1651467528.0;1;239.91;USD;921739;1651467528.0;2;1;0;0;1;0;tid-g3-5286428t;c8da73e5-e808-4269-a3c5-4935369e63dc;
a6247cd1980882d1c487705ca166a5b1926299da81811aaea51b334ebc8fbcd2;5;1651407704.0;1;558.72;USD;415002;1651407704.0;8;1;1;0;1;0;tid-D0-2227011U;c7f48233-3f6b-4f1f-8953-719691a3f2bd;
a6247cd1980882d1c487705ca166a5b1926299da81811aaea51b334ebc8fbcd2;5;1651371154.0;1;80.62;USD;253344;1651371154.0;8;1;0;1;1;1;tid-Q7-6686303e;ea80be83-530b-44f3-b9eb-adac33ab64d9;
5c1d9eae8a45284dced50253f3722728134c9b4ec3fa00075b7d2982e7156ba4;5;1651497824.0;1;0.31;USD;622191;1651497824.0;6;1;0;0;1;0;tid-n4-1372313g;6a419e1b-8043-4dcb-8058-5ed3836654d2;
5c1d9eae8a45284dced50253f3722728134c9b4ec3fa00075b7d2982e7156ba4;5;1651378663.0;1;73,639.25;USD;530187;1651378663.0;5;1;1;1;0;0;tid-j8-7984477e;6539142c-8325-4c88-a212-349d4b82b754;
5c1d9eae8a45284dced50253f3722728134c9b4ec3fa00075b7d2982e7156ba4;5;1651532397.0;1;423.79;USD;345951;1651532397.0;2;1;1;1;1;0;tid-M7-6408844w;d4a48e41-2b83-415c-a267-cfcbbe6ef0bc;
5c1d9eae8a45284dced50253f3722728134c9b4ec3fa00075b7d2982e7156ba4;5;1651490699.0;1;97.72;USD;287784;1651490699.0;6;1;0;1;0;1;tid-I0-0252886P;f4c6dfa3-e919-4e07-86b5-7f64237b844d;
5c1d9eae8a45284dced50253f3722728134c9b4ec3fa00075b7d2982e7156ba4;5;1651377827.0;1;47.45;USD;642613;1651377827.0;10;1;0;1;0;1;tid-p2-33394b;c69d7559-a5c4-40b7-baac-d5c0a4375d1e;
5c1d9eae8a45284dced50253f3722728134c9b4ec3fa00075b7d2982e7156ba4;5;1651580390.0;1;89.92;USD;945166;1651580390.0;7;1;0;1;0;0;tid-L6-2547577Q;0b143489-c561-418b-8400-0bc52187ffa1;
5c1d9eae8a45284dced50253f3722728134c9b4ec3fa00075b7d2982e7156ba4;5;1651435617.0;1;4.98;USD;808642;1651435617.0;10;1;1;1;1;0;tid-k4-3641345v;44502a02-94aa-49de-b7df-58c7391b2087;
5c1d9eae8a45284dced50253f3722728134c9b4ec3fa00075b7d2982e7156ba4;5;1651398529.0;1;5,620.90;USD;447565;1651398529.0;9;1;1;0;1;0;tid-a5-2631062d;95204d1f-4c93-427b-bcd4-bb65b75c58c9;
5c1d9eae8a45284dced50253f3722728134c9b4ec3fa00075b7d2982e7156ba4;5;1651380996.0;1;67,213.20;USD;673512;1651380996.0;4;1;0;1;1;0;tid-x6-3426543m;8de572d0-4016-44ee-8f7d-c873c74e3a2f;
5c1d9eae8a45284dced50253f3722728134c9b4ec3fa00075b7d2982e7156ba4;5;1651403905.0;1;815.51;USD;351949;1651403905.0;5;1;1;0;1;0;tid-v2-9941284K;c240f4fd-b072-450c-8fcb-129141e84d60;
9085b5411ece985d84df5f4fdcc64607431024bce2df4ebbd11fbf305850fb19;5;1651395759.0;1;58,328.29;USD;358428;1651395759.0;2;1;0;1;1;0;tid-P4-014765J;53e95734-b9e0-4efa-847c-afa6bf5c0a30;
9085b5411ece985d84df5f4fdcc64607431024bce2df4ebbd11fbf305850fb19;5;1651489280.0;1;98.70;USD;326659;1651489280.0;7;1;1;0;1;1;tid-f4-4567991T;fd27b116-894b-42f6-8403-72beca6e3a41;
9085b5411ece985d84df5f4fdcc64607431024bce2df4ebbd11fbf305850fb19;5;1651561571.0;1;1.02;USD;192374;1651561571.0;8;1;0;0;0;1;tid-n2-3619171Z;8efeb2fc-dfff-4a87-89cf-ee50ef3f1966;
9085b5411ece985d84df5f4fdcc64607431024bce2df4ebbd11fbf305850fb19;5;1651459790.0;1;37,796.03;USD;246642;1651459790.0;4;1;1;0;1;1;tid-v6-4201861q;9934a578-68bc-404c-9c93-2ff60a1708ec;
9085b5411ece985d84df5f4fdcc64607431024bce2df4ebbd11fbf305850fb19;5;1651522267.0;1;30.55;USD;705966;1651522267.0;7;1;1;1;1;0;tid-I6-8329318w;e3da2e2c-f447-4b4f-850e-1bc18bd6a10f;
9085b5411ece985d84df5f4fdcc64607431024bce2df4ebbd11fbf305850fb19;5;1651346191.0;1;6.65;USD;852375;1651346191.0;3;1;0;1;0;0;tid-d2-8405783I;76b6e3f0-6de7-42d4-841a-853b250477e9;
9085b5411ece985d84df5f4fdcc64607431024bce2df4ebbd11fbf305850fb19;5;1651401233.0;1;77.00;USD;302604;1651401233.0;5;1;1;0;0;0;tid-u9-0596765d;b97135b4-d04e-4d99-8002-4951df96456a;
9085b5411ece985d84df5f4fdcc64607431024bce2df4ebbd11fbf305850fb19;5;1651397550.0;1;62.92;USD;302280;1651397550.0;6;1;1;1;1;0;tid-H0-4623201P;584b7c4c-7757-474c-8f08-7165db8dd7dd;
9085b5411ece985d84df5f4fdcc64607431024bce2df4ebbd11fbf305850fb19;5;1651439647.0;1;4.46;USD;798791;1651439647.0;2;1;1;0;1;1;tid-y0-2149867m;fb262691-262a-4b7a-b96c-0f3ca5bfe4ef;
9085b5411ece985d84df5f4fdcc64607431024bce2df4ebbd11fbf305850fb19;5;1651392626.0;1;427.52;USD;565392;1651392626.0;6;1;1;1;1;1;tid-u7-0639844F;eb7d3e68-c6d1-4ddf-b382-6fe8476a25a6;
98170f470a9487212b588669e5c65fce01213cae693e33111bda4dd70b4b5c12;5;1651544125.0;1;133.37;USD;635229;1651544125.0;2;1;0;1;1;1;tid-f5-530353p;9c84dbf6-79a6-4519-b5e4-3d435164ed47;
98170f470a9487212b588669e5c65fce01213cae693e33111bda4dd70b4b5c12;5;1651410569.0;1;2.44;USD;793764;1651410569.0;9;1;1;0;1;0;tid-M8-5486319O;6532744e-42fd-4566-b02d-55edf7c94b50;
98170f470a9487212b588669e5c65fce01213cae693e33111bda4dd70b4b5c12;5;1651426007.0;1;5.14;USD;678919;1651426007.0;6;1;0;0;0;0;tid-C1-5914075J;f7bc3445-7781-4910-a350-55dcd9434059;
98170f470a9487212b588669e5c65fce01213cae693e33111bda4dd70b4b5c12;5;1651397767.0;1;529.31;USD;189472;1651397767.0;1;1;0;1;0;0;tid-e7-165655p;a4065d16-e926-4537-8d71-d42d98a4ffa2;
98170f470a9487212b588669e5c65fce01213cae693e33111bda4dd70b4b5c12;5;1651477695.0;1;9,919.29;USD;124731;1651477695.0;2;1;0;0;0;0;tid-l1-6659851b;77c65870-97c6-4f95-9af1-87ff58f4b2e9;
98170f470a9487212b588669e5c65fce01213cae693e33111bda4dd70b4b5c12;5;1651419756.0;1;2.46;USD;470397;1651419756.0;8;1;0;1;0;0;tid-h7-9084505n;e1d6ce43-10cc-4688-a7de-1b84399cd87a;
98170f470a9487212b588669e5c65fce01213cae693e33111bda4dd70b4b5c12;5;1651488172.0;1;84,816.42;USD;513886;1651488172.0;11;1;1;1;1;1;tid-R6-0625736T;b0ec51cd-563a-4eda-a2f9-63c1c548cb6c;
98170f470a9487212b588669e5c65fce01213cae693e33111bda4dd70b4b5c12;5;1651509984.0;1;3,238.43;USD;943068;1651509984.0;9;1;1;0;0;0;tid-W9-0218454L;68f3508e-6119-432f-93da-b7985900b052;
98170f470a9487212b588669e5c65fce01213cae693e33111bda4dd70b4b5c12;5;1651440794.0;1;53,675.64;USD;335180;1651440794.0;11;1;0;0;0;1;tid-t0-7799865I;6994e6a5-f473-4296-b5cc-591de57f045d;
98170f470a9487212b588669e5c65fce01213cae693e33111bda4dd70b4b5c12;5;1651467453.0;1;69.50;USD;196615;1651467453.0;3;1;0;1;1;0;tid-f1-9036694b;82bff143-803e-45ac-9bbc-7f5dedd5f109;
ca314dc5cadfc2c6931e9752b0a78179b284d094b0b90e9bee4ce5861aeab660;5;1651384696.0;1;42,398.28;USD;455260;1651384696.0;11;1;0;0;1;0;tid-E6-4153811s;2e4f7739-f881-401a-b4b0-bdf3c3307894;
ca314dc5cadfc2c6931e9752b0a78179b284d094b0b90e9bee4ce5861aeab660;5;1651533258.0;1;85,902.10;USD;875702;1651533258.0;1;1;1;0;0;0;tid-I9-4028334b;4ad19afa-8d0d-4126-bfd2-bfd0a7d4f60d;
ca314dc5cadfc2c6931e9752b0a78179b284d094b0b90e9bee4ce5861aeab660;5;1651554778.0;1;19.84;USD;978223;1651554778.0;10;1;1;0;0;1;tid-w7-3849647p;58abc5d7-4c39-4afe-8d0d-b14e85ae41de;
ca314dc5cadfc2c6931e9752b0a78179b284d094b0b90e9bee4ce5861aeab660;5;1651447302.0;1;19.62;USD;557084;1651447302.0;1;1;0;0;0;0;tid-t4-8797190D;3b187e43-ab53-4f62-80fa-936a4a9cf54c;
ca314dc5cadfc2c6931e9752b0a78179b284d094b0b90e9bee4ce5861aeab660;5;1651519909.0;1;17.80;USD;153695;1651519909.0;2;1;1;0;0;1;tid-c5-7579366O;17c89390-55b3-44af-9520-0b7e47429779;
ca314dc5cadfc2c6931e9752b0a78179b284d094b0b90e9bee4ce5861aeab660;5;1651384082.0;1;3,341.29;USD;359653;1651384082.0;8;1;0;0;0;1;tid-n0-2229748l;b2881ca1-076b-4e4b-9790-5ce6e584be49;
ca314dc5cadfc2c6931e9752b0a78179b284d094b0b90e9bee4ce5861aeab660;5;1651369863.0;1;54.24;USD;864368;1651369863.0;5;1;0;1;0;1;tid-u4-799248F;12c2b38e-126c-4fe7-8607-be7951c90e9e;
ca314dc5cadfc2c6931e9752b0a78179b284d094b0b90e9bee4ce5861aeab660;5;1651524845.0;1;7,757.73;USD;927098;1651524845.0;6;1;0;0;1;0;tid-a2-858367d;f5f27cd0-b1ec-4fdd-ad6e-b928df9c9457;
ca314dc5cadfc2c6931e9752b0a78179b284d094b0b90e9bee4ce5861aeab660;5;1651493001.0;1;65.10;USD;705188;1651493001.0;6;1;0;0;0;0;tid-i9-2605586a;94ec5f62-aeb4-43b9-b4af-a07284415258;
ca314dc5cadfc2c6931e9752b0a78179b284d094b0b90e9bee4ce5861aeab660;5;1651515368.0;1;540.51;USD;734549;1651515368.0;3;1;0;1;1;0;tid-c7-437623Q;154b21e8-d02f-4d49-8c09-1b50f847009b;
cd4e0f4f67352f5fd4c6b46154a4f871ebfb68bfc6c882a05c233224c5aa358c;5;1651556785.0;1;6,082.07;USD;356992;1651556785.0;5;1;0;0;1;1;tid-F7-4777084s;08af0b55-8187-4eb8-85ff-812f49c0f8b8;
cd4e0f4f67352f5fd4c6b46154a4f871ebfb68bfc6c882a05c233224c5aa358c;5;1651531590.0;1;310.76;USD;853206;1651531590.0;10;1;0;1;0;0;tid-J9-0315436l;ee1a1576-cfb1-4aa8-ae10-ef80d232ff55;
cd4e0f4f67352f5fd4c6b46154a4f871ebfb68bfc6c882a05c233224c5aa358c;5;1651412248.0;1;9.77;USD;727021;1651412248.0;11;1;0;0;0;0;tid-a5-6844438n;42dbae7b-4a17-4977-9f7e-f8b0ad7e1e4b;
cd4e0f4f67352f5fd4c6b46154a4f871ebfb68bfc6c882a05c233224c5aa358c;5;1651344653.0;1;5.48;USD;882573;1651344653.0;7;1;1;1;1;0;tid-R9-0673603K;7e6dbf0e-028c-4ae7-b0a1-eb31b04e43f5;
cd4e0f4f67352f5fd4c6b46154a4f871ebfb68bfc6c882a05c233224c5aa358c;5;1651429440.0;1;23,987.33;USD;413618;1651429440.0;2;1;1;1;0;1;tid-a1-086532w;c9d0046f-59f6-4224-85aa-b46feddbb578;
cd4e0f4f67352f5fd4c6b46154a4f871ebfb68bfc6c882a05c233224c5aa358c;5;1651398842.0;1;39.27;USD;929159;1651398842.0;1;1;0;1;0;0;tid-w4-9211881F;30bbf230-198f-4fcc-a776-ff72ba2b3615;
cd4e0f4f67352f5fd4c6b46154a4f871ebfb68bfc6c882a05c233224c5aa358c;5;1651497895.0;1;68,881.79;USD;742005;1651497895.0;4;1;0;0;0;1;tid-G2-6245975L;db65e5b0-a2c9-4289-b14b-102dd38b5244;
cd4e0f4f67352f5fd4c6b46154a4f871ebfb68bfc6c882a05c233224c5aa358c;5;1651415233.0;1;84.36;USD;267374;1651415233.0;2;1;0;0;0;0;tid-q8-7277115S;243fc6d7-67cd-46f6-a325-11eecc1d2a48;
cd4e0f4f67352f5fd4c6b46154a4f871ebfb68bfc6c882a05c233224c5aa358c;5;1651481226.0;1;256.39;USD;263902;1651481226.0;7;1;1;1;0;0;tid-L2-9084159T;58835c9d-43e2-4802-bdc7-8c8462d9bb82;
cd4e0f4f67352f5fd4c6b46154a4f871ebfb68bfc6c882a05c233224c5aa358c;5;1651548643.0;1;8,885.72;USD;358684;1651548643.0;8;1;1;0;1;1;tid-O3-9146349J;e95a46c6-5356-42f5-ad1c-c1983855b7d1;
9995b9ead06a418c1e58a84ff98d0808e07f424bb14dce46a4862e1a6d2a8554;5;1651574210.0;1;78.85;USD;102060;1651574210.0;11;1;1;0;0;1;tid-h1-3347858r;d139437f-8383-44b2-8fd2-52b09345bef0;
9995b9ead06a418c1e58a84ff98d0808e07f424bb14dce46a4862e1a6d2a8554;5;1651387616.0;1;49.97;USD;905277;1651387616.0;6;1;1;1;0;0;tid-F5-0813546c;45abfad5-2bc9-4714-97bc-fa9606989596;
9995b9ead06a418c1e58a84ff98d0808e07f424bb14dce46a4862e1a6d2a8554;5;1651346915.0;1;9,268.02;USD;457816;1651346915.0;8;1;1;0;0;0;tid-t0-8328471U;abb06853-5601-4879-b98d-7af977d650ea;
9995b9ead06a418c1e58a84ff98d0808e07f424bb14dce46a4862e1a6d2a8554;5;1651534818.0;1;8,000.86;USD;852927;1651534818.0;6;1;1;1;1;0;tid-I4-6333242G;60aa7ff9-abbe-4d29-b100-8dfbdd38de0e;
9995b9ead06a418c1e58a84ff98d0808e07f424bb14dce46a4862e1a6d2a8554;5;1651501105.0;1;18,787.01;USD;882776;1651501105.0;9;1;0;1;1;0;tid-I1-7626233v;92ccb8eb-389c-42a8-99d3-4eda84977dc1;
9995b9ead06a418c1e58a84ff98d0808e07f424bb14dce46a4862e1a6d2a8554;5;1651556500.0;1;52.96;USD;325330;1651556500.0;8;1;0;0;1;0;tid-b6-1882639e;d1ef1845-b086-49dd-85cb-540ca2c56c49;
9995b9ead06a418c1e58a84ff98d0808e07f424bb14dce46a4862e1a6d2a8554;5;1651585250.0;1;4,181.73;USD;370197;1651585250.0;6;1;1;0;0;1;tid-Q3-7192673G;1b957418-6ed6-43ae-b4cd-4e2f0e2f15d4;
9995b9ead06a418c1e58a84ff98d0808e07f424bb14dce46a4862e1a6d2a8554;5;1651490593.0;1;59.76;USD;249620;1651490593.0;10;1;1;1;1;0;tid-H7-4407430w;910c0667-82d3-4599-92dd-baf383615bcc;
9995b9ead06a418c1e58a84ff98d0808e07f424bb14dce46a4862e1a6d2a8554;5;1651566324.0;1;17,338.12;USD;532715;1651566324.0;11;1;1;0;1;1;tid-K5-4321556o;2819f236-abe0-42b5-943f-43c200c41842;
9995b9ead06a418c1e58a84ff98d0808e07f424bb14dce46a4862e1a6d2a8554;5;1651532474.0;1;79.17;USD;573317;1651532474.0;9;1;1;0;0;0;tid-E4-8909729T;f0df1a21-d6c4-4b38-804e-924963f2cb04;
c2b9db668e496c9f76e8bf51c57ecd1456fa6664c2193cdf7f7f6e91c2a1db38;5;1651574217.0;1;33.88;USD;275590;1651574217.0;3;1;1;0;1;0;tid-s8-7842764P;2137fdf3-0a09-4d36-8957-a0ef25cf3883;
c2b9db668e496c9f76e8bf51c57ecd1456fa6664c2193cdf7f7f6e91c2a1db38;5;1651553502.0;1;9.57;USD;372184;1651553502.0;7;1;0;0;1;1;tid-h6-7766591n;515b5fac-7f50-4ae1-b2e5-4f33375fde53;
c2b9db668e496c9f76e8bf51c57ecd1456fa6664c2193cdf7f7f6e91c2a1db38;5;1651386677.0;1;56.69;USD;967436;1651386677.0;11;1;0;1;1;1;tid-r6-2104641A;8b3d7a50-55fb-4719-9fc5-2b79cfde2779;
c2b9db668e496c9f76e8bf51c57ecd1456fa6664c2193cdf7f7f6e91c2a1db38;5;1651371965.0;1;21,069.91;USD;194474;1651371965.0;1;1;1;0;0;0;tid-e6-9655421K;3333804b-d43a-497d-ac14-bf18022220fd;
c2b9db668e496c9f76e8bf51c57ecd1456fa6664c2193cdf7f7f6e91c2a1db38;5;1651467990.0;1;549.37;USD;304783;1651467990.0;3;1;0;1;1;1;tid-Q8-6047002w;df0f128a-7a02-411f-92a8-890b36b3e7d3;
c2b9db668e496c9f76e8bf51c57ecd1456fa6664c2193cdf7f7f6e91c2a1db38;5;1651453197.0;1;7.32;USD;464453;1651453197.0;1;1;0;0;0;1;tid-p8-891749V;27d9a022-b9d9-4c48-8687-99a03cf4a2d3;
c2b9db668e496c9f76e8bf51c57ecd1456fa6664c2193cdf7f7f6e91c2a1db38;5;1651340659.0;1;59.24;USD;923494;1651340659.0;9;1;1;1;1;0;tid-E5-948252A;6b6c4d2c-5525-405a-8d4c-699026115531;
c2b9db668e496c9f76e8bf51c57ecd1456fa6664c2193cdf7f7f6e91c2a1db38;5;1651449904.0;1;338.73;USD;578919;1651449904.0;6;1;1;0;0;0;tid-e2-9573555j;9e61e0f2-2363-4960-9465-af98f999b20b;
c2b9db668e496c9f76e8bf51c57ecd1456fa6664c2193cdf7f7f6e91c2a1db38;5;1651439859.0;1;811.73;USD;998151;1651439859.0;9;1;0;1;1;0;tid-p2-2625786j;c1b70211-aaaf-4808-8842-ef02d5dbb79b;
c2b9db668e496c9f76e8bf51c57ecd1456fa6664c2193cdf7f7f6e91c2a1db38;5;1651525037.0;1;8,081.10;USD;642806;1651525037.0;10;1;1;1;0;1;tid-N3-2017108G;fccfc9c8-811b-4045-aae7-00832e9b168a;
ade17337fbcdbbe778f1c6a79196bf68f41de3c852ff22488792e9826f0eeef2;5;1651355279.0;1;0.41;USD;342496;1651355279.0;2;1;1;1;0;0;tid-a8-6331141Q;a1842565-f9e3-4609-aba7-430b5f167e70;
ade17337fbcdbbe778f1c6a79196bf68f41de3c852ff22488792e9826f0eeef2;5;1651552563.0;1;1,803.83;USD;868265;1651552563.0;4;1;1;0;1;1;tid-u0-9056294L;7466cad4-4c93-422f-b1af-c48abf548e94;
ade17337fbcdbbe778f1c6a79196bf68f41de3c852ff22488792e9826f0eeef2;5;1651336892.0;1;4.16;USD;938811;1651336892.0;1;1;1;1;1;0;tid-D6-9151091n;3dc617cd-1158-4f63-95c7-b4cf5bed8dfb;
ade17337fbcdbbe778f1c6a79196bf68f41de3c852ff22488792e9826f0eeef2;5;1651520758.0;1;41.64;USD;771064;1651520758.0;2;1;1;0;1;1;tid-a3-2415838H;b34b5641-8cec-423e-9525-fba0c5e7f8c2;
ade17337fbcdbbe778f1c6a79196bf68f41de3c852ff22488792e9826f0eeef2;5;1651549281.0;1;643.26;USD;959265;1651549281.0;6;1;0;1;1;1;tid-O9-5907941X;5aaa9573-03a9-4578-bb5a-6c1123e110e9;
ade17337fbcdbbe778f1c6a79196bf68f41de3c852ff22488792e9826f0eeef2;5;1651546792.0;1;9.61;USD;681522;1651546792.0;5;1;1;0;1;1;tid-a5-6844438n;80cea5f4-6b6c-4b5a-ac45-7de20d277185;
ade17337fbcdbbe778f1c6a79196bf68f41de3c852ff22488792e9826f0eeef2;5;1651505564.0;1;692.89;USD;406170;1651505564.0;4;1;0;1;1;0;tid-L9-9341326W;02566eca-87e8-473e-958c-1f0452ae4ec1;
ade17337fbcdbbe778f1c6a79196bf68f41de3c852ff22488792e9826f0eeef2;5;1651411992.0;1;7,315.26;USD;375923;1651411992.0;6;1;0;1;0;0;tid-m2-5888207l;ef48e23b-edd5-4af9-94a3-41aafebc50d9;
ade17337fbcdbbe778f1c6a79196bf68f41de3c852ff22488792e9826f0eeef2;5;1651384167.0;1;766.53;USD;126628;1651384167.0;7;1;1;1;1;1;tid-t5-8537042U;7098a51f-bafc-48ff-b6e7-fd0831ad554f;
ade17337fbcdbbe778f1c6a79196bf68f41de3c852ff22488792e9826f0eeef2;5;1651347475.0;1;439.54;USD;421910;1651347475.0;8;1;1;0;1;1;tid-h5-6724782L;194368c3-7792-4309-bca1-891be656d404;
1a001a03187824bad9e0b81ce5c7905d09893414f267aab6c282dc5041551bf5;5;1651490571.0;1;6,943.90;USD;739938;1651490571.0;11;1;0;0;1;0;tid-D4-0615574J;8d8db25c-7ae8-4f86-bb9f-5203882ef7b0;
1a001a03187824bad9e0b81ce5c7905d09893414f267aab6c282dc5041551bf5;5;1651500743.0;1;2.53;USD;342469;1651500743.0;10;1;1;1;1;0;tid-a4-9807078j;e8a2aecd-7be4-4b35-9fcf-85c41fcfbd71;
1a001a03187824bad9e0b81ce5c7905d09893414f267aab6c282dc5041551bf5;5;1651408033.0;1;5,557.24;USD;574642;1651408033.0;3;1;0;1;1;0;tid-x7-8041744S;114c704a-dcc9-4df0-9673-309a4b0731b3;
1a001a03187824bad9e0b81ce5c7905d09893414f267aab6c282dc5041551bf5;5;1651447019.0;1;873.95;USD;277142;1651447019.0;10;1;0;1;1;1;tid-H4-1218470w;a52be498-9690-47e9-87e4-fd6de4f6c61f;
1a001a03187824bad9e0b81ce5c7905d09893414f267aab6c282dc5041551bf5;5;1651345262.0;1;0.63;USD;641103;1651345262.0;10;1;0;0;0;1;tid-K7-610149C;6613e8cf-7971-4171-822e-c55fe0ab9598;
1a001a03187824bad9e0b81ce5c7905d09893414f267aab6c282dc5041551bf5;5;1651375708.0;1;66.54;USD;694005;1651375708.0;8;1;1;0;0;1;tid-Z6-5869052V;03bb7f9d-cc27-49a4-8b6e-a5c188183bb1;
1a001a03187824bad9e0b81ce5c7905d09893414f267aab6c282dc5041551bf5;5;1651422716.0;1;99.53;USD;745055;1651422716.0;1;1;0;1;0;1;tid-z7-3298454m;38c1208d-d399-4b10-92b6-67d70b075bb3;
1a001a03187824bad9e0b81ce5c7905d09893414f267aab6c282dc5041551bf5;5;1651567092.0;1;83.09;USD;786715;1651567092.0;11;1;1;1;1;0;tid-s6-5608049v;f23e5765-8ad5-4291-89a5-c318dbe17e7d;
1a001a03187824bad9e0b81ce5c7905d09893414f267aab6c282dc5041551bf5;5;1651411135.0;1;738.06;USD;570718;1651411135.0;1;1;1;0;1;0;tid-H5-9733110U;a042f5c3-a47e-45f0-9af3-00d64692415d;
1a001a03187824bad9e0b81ce5c7905d09893414f267aab6c282dc5041551bf5;5;1651422811.0;1;7.68;USD;841833;1651422811.0;10;1;0;1;1;1;tid-k6-3712731x;94d5203f-019c-43ba-8236-9f0e0f74294b;
022d5c1647a9bf677a1db17ed49b606ecc8dabed02625e50b9d8bf81a87e39d0;5;1651386743.0;1;6,679.59;USD;935227;1651386743.0;4;1;1;0;0;0;tid-U6-4861576k;7cfe3c1e-5e67-47a4-a0c8-8e35455b96c0;
022d5c1647a9bf677a1db17ed49b606ecc8dabed02625e50b9d8bf81a87e39d0;5;1651577687.0;1;22,948.78;USD;265142;1651577687.0;8;1;1;1;1;0;tid-X7-4567970w;7d8b5b33-0a06-4e90-ab69-1a6bb95b7bd8;
022d5c1647a9bf677a1db17ed49b606ecc8dabed02625e50b9d8bf81a87e39d0;5;1651536692.0;1;83.04;USD;690766;1651536692.0;3;1;1;1;1;0;tid-J9-6056365f;f5c58ec7-8853-4d6a-bddc-061981b8213c;
022d5c1647a9bf677a1db17ed49b606ecc8dabed02625e50b9d8bf81a87e39d0;5;1651365867.0;1;169.98;USD;977105;1651365867.0;9;1;0;0;1;0;tid-T8-5971062h;364d44ce-6099-47a2-a5d2-917a49ead13b;
022d5c1647a9bf677a1db17ed49b606ecc8dabed02625e50b9d8bf81a87e39d0;5;1651418401.0;1;5,294.93;USD;822602;1651418401.0;9;1;0;0;1;0;tid-J9-8031755A;0c42dc11-d849-4779-9e38-0bca0f9569f3;
022d5c1647a9bf677a1db17ed49b606ecc8dabed02625e50b9d8bf81a87e39d0;5;1651490368.0;1;103.38;USD;667367;1651490368.0;11;1;0;1;1;1;tid-n5-20058H;d43bf992-0496-4ddb-ae9a-440a8877f397;
022d5c1647a9bf677a1db17ed49b606ecc8dabed02625e50b9d8bf81a87e39d0;5;1651511867.0;1;159.32;USD;352957;1651511867.0;9;1;0;0;0;1;tid-v2-3144011k;fc2ea96e-dc41-4bc3-968d-f1767b594d6d;
022d5c1647a9bf677a1db17ed49b606ecc8dabed02625e50b9d8bf81a87e39d0;5;1651566074.0;1;676.83;USD;460020;1651566074.0;9;1;0;1;0;1;tid-v9-9283442g;8e33ba7e-e52a-4533-b1cc-8b132994732b;
022d5c1647a9bf677a1db17ed49b606ecc8dabed02625e50b9d8bf81a87e39d0;5;1651356418.0;1;2,578.46;USD;658354;1651356418.0;1;1;0;1;0;1;tid-K0-0173726n;0b677e57-20a4-4de9-a068-718152a1061e;
022d5c1647a9bf677a1db17ed49b606ecc8dabed02625e50b9d8bf81a87e39d0;5;1651438353.0;1;537.63;USD;945829;1651438353.0;8;1;1;0;0;1;tid-n1-6258635v;f2e853ec-e3ea-4f02-91b6-f077d23d1b8d;
a6597b9de43c8aeda833ae1e7bbdab1b3f270e0f8326d6275b748a1e4b11b474;5;1651351845.0;1;12,304.68;USD;700929;1651351845.0;2;1;1;1;1;1;tid-T2-5068930h;b5310d32-2e3f-4d60-a99d-c848c5647dee;
a6597b9de43c8aeda833ae1e7bbdab1b3f270e0f8326d6275b748a1e4b11b474;5;1651568439.0;1;6.97;USD;608039;1651568439.0;3;1;0;1;0;0;tid-s5-2915074y;be82dc59-eed4-4eb2-bb89-ae38b1fa2f68;
a6597b9de43c8aeda833ae1e7bbdab1b3f270e0f8326d6275b748a1e4b11b474;5;1651386745.0;1;43,532.64;USD;539634;1651386745.0;2;1;1;1;0;0;tid-h9-3168062Z;87dfcbee-ac7c-4337-b47e-ec31010aed6a;
a6597b9de43c8aeda833ae1e7bbdab1b3f270e0f8326d6275b748a1e4b11b474;5;1651573099.0;1;1.44;USD;727473;1651573099.0;3;1;0;1;0;1;tid-v3-4779833d;3b0ed735-a738-47ea-add4-d88877512f33;
